user_id,id,playcount,rating,genre,name,artist
user_00331,1svpo8ORIHy4BdgicdyUjx,45,4.1,pop,Choose Your Fighter (From Barbie The Album),Ava Max
user_00331,2FltnQzkNEttZgrG1Nf1qT,18,3.2,edm,Coming Home (feat. Linney),ARMNHMR
user_00331,2T5NBwKRySiCR78vVk08vr,16,3.0,hiphop,SOCKS,DaBaby
user_00331,5zs2czX5d8B0zuQB7jiFct,19,2.6,rock,Central Time,Vansire
user_00331,2XmSei4aUpyfU7SfmMdJK2,20,2.9,edm,Lipstick (feat. Robbie Rise),BLR
user_00331,5GOfAHraRHsI82eedaLkBb,8,1.9,jazz,Death Of A Bachelor,Dennis van Aarssen
user_00331,5yY9lUy8nbvjM1Uyo1Uqoc,39,4.1,hiphop,Red Leather,Future
user_00331,3cQo8Sz2SaYHcPFXrqBxGT,27,3.4,edm,Invitame A Un Cafe,Steve Aoki
user_00331,4cLm4hiXDlqoS6BXEleR8z,25,2.8,jazz,All the Way,Potatohead People
user_00331,3XCyhZ9xWZyF1Rn9lZJqCZ,21,3.3,jazz,Classy Restaurant Instrumental Jazz,Mangrove Yeltsin
user_00331,6V09NBV5gP0EhqnxXE0lNL,28,3.0,edm,Can't Feel My Face (feat. Ember Island),Steve Void
user_00331,0o9zmvc5f3EFApU52PPIyW,50,4.7,pop,Shinunoga E-Wa,Fujii Kaze
user_00331,5pi2q0UhOISnpkscERtxIa,25,3.4,rock,Tooth Fairy,Hippo Campus
user_00331,4IJWhehNLXru5WfS71EWSx,31,4.4,latin,Como Te Va,Cris Mj
user_00331,5U0yKDDLIGZhFmMONnzewO,25,3.4,hiphop,A Week Straight,Tory Lanez
user_00331,5QUFCgyc2aXk5DcWZ6YEwE,10,1.4,classical,Marguerite,Sharon Lynn Makarenko
user_00331,6R6QNEIy56zoi5BZkx4OEA,22,2.7,hiphop,Dr. Suess,Ski Mask The Slump God
user_00331,2by88u2Ngp8wrJNWeULcvi,27,2.7,hiphop,Score (feat. SZA & 6LACK),Isaiah Rashad
user_00331,1gs7YjXiXhGKXrv50fGlQo,10,1.6,latin,PERROS&GATA$,Nicki Nicole
user_00331,1wnkCR7qVF3DJPbowjlgCO,25,2.8,hiphop,SAD MEAL,Bladee
user_00331,0qii8PVr6wKDNVbRM1ak1E,30,3.2,jazz,Attention (250 Remix),NewJeans
user_00331,6V3LtoTpJXpPvbZFLaYA5V,19,2.9,jazz,Easy Living,Massimo Faraa
user_00331,1aEHWqvtZ1JIBUl1loQBDn,19,2.9,edm,Temptation,SIDEPIECE
user_00331,7t9QbadJKaEt6t0qrIEG4W,30,3.4,latin,Usted Se Me Llevo la Vida,Carlos Rivera
user_00331,3ym9bzwGG4uxVaJ0pLoQbM,25,2.8,kpop,Sixth Sense,KISS OF LIFE
user_00331,5A0cXHpFYgP4Hk5NLwmPQs,13,2.6,indie,Say I Won't,MercyMe
user_00331,49EXOlUTFBGdI098L6SXDh,21,3.5,indie,Abba,Majo y Dan
user_00331,5t6N3Gn8oJf3GZliOjv3Yd,14,3.4,rock,Just the Way (feat. Bryce Vine),Parmalee
user_00331,5gCg2qMPzKkW4jS4dBKdDs,26,2.9,latin,Yo No Soy Celoso,Bad Bunny
user_00331,4Na8o82wKItDTndJr2Iyu5,18,2.9,rock,Ain't Got a Worry,Old Dominion
user_00331,4m0Rx8rOqsBCLYkDbPBM4C,17,3.2,rock,The Man Who Loves You The Most,Zac Brown Band
user_00331,0lCHRVlRZCEyLj3Gkc1nv1,11,2.9,latin,Tamo En Hoja,El Alfa
user_00331,4GkpjqnzBKxkQWQFjvQzMH,16,3.0,pop,Te Esperare,Jesa Adrian Romero
user_00331,3HzNgdl02wQTqwdOnmRZRO,3,1.7,classical,AUTOMATICO,Maria Becerra
user_00331,1YNOoGBNUOvew4rDOkd7jo,29,2.8,jazz,Japan Theme,Soul Wun
user_00331,0kuzSDCXuZDRerC6m3AmQz,19,3.1,jazz,"El rapto de las Sabinas, Suite No. 2, Acto III, No. 15: Larghetto",Joan Enric Lluna
user_00331,112EmZwJNonJymivU3KOVl,16,3.1,rnb,Dangerous Love,YoungBoy Never Broke Again
user_00331,2Yl1BlPCez8AxKrm8dzXYc,2,1.2,classical,Lightness,Library Tapes
user_00331,1NArOUT3ARqAlxRgnmpCML,18,3.0,latin,La Grama,Big Soto
user_00331,1QvDl9tBq6PsMVE7Bf2ZOV,30,2.9,pop,insane,Ole 60
user_00331,2djk9ZdGdrqSOXm3YduvU5,16,3.4,indie,Glimmer,James Heather
user_00331,7IRVlaBdKQ45AjWO7SmMMh,21,3.3,indie,Soup,Remi Wolf
user_00331,0TLnTwqXslKsovat4bz0jp,21,3.2,hiphop,You Make Me Wanna,USHER
user_00331,2T4glNq6YkDt8mCWObqTce,10,1.8,latin,SERIO CON ESE Q,Omar Courtz
user_00331,4ZTC6KvnQxloiwmT0Yhypy,12,3.1,rnb,Don't Let It Go to Your Head,Cleo Sol
user_00331,2Z9r1F0qUif5yjEHq01X60,13,3.4,indie,Wildfire Love,Justin Lee
user_00331,4FRMNJTazpo6vhHnfnG2qy,25,3.4,latin,Blancos & Rojos,Hanzel La H
user_00331,73SGUxXPloaU5CfeKkJf5D,11,3.4,edm,Drown (feat. Clinton Kane),Martin Garrix
user_00331,1KYw86zGpAE1Cvl734nlrT,16,3.5,indie,PRAISE THE LORD HOMETOWN VERSION,Phil Wickham
user_00331,05IRllaVkCLy5Iyz3JUXNC,12,2.8,jazz,Varenne,Bladverk Band
user_00331,31bsf9JZWITAir5Uzjtsp5,29,2.8,latin,XQ Te Pones Asi,Feid
user_00331,2iIhK6kwxi73tBPlGXKWxV,13,2.6,indie,Tears Run Dry,Abraham Alexander
user_00331,17L8jD7jtYGCn3v6b1tlxT,5,1.9,classical,"Variations and Fugue on a Theme by Handel, Op. 24: Variation XXII - Live",Johannes Brahms
user_00331,0K8yPA5eo1d6t1LwJpRL2J,22,3.3,latin,Chambean,Cosculluela
user_00331,4ZbXs9DzvdWlsQfA9ZUkCV,23,3.1,kpop,Passionfruit,NMIXX
user_00331,1eT9MkiWBkiTVCMx6Recmc,30,3.0,classical,"Unaccompanied Cello Suite No. 1 in G major, BWV 1007: III. Courante",Johann Sebastian Bach
user_00331,5fiKIc9nFfSt1FsBHrSvWZ,28,3.5,edm,42,Diplo
user_00331,6B8MM3PVQtUbZLay7tP7er,20,3.2,kpop,My Youth,NCT DREAM
user_00331,6oHsS1joP4WSu614dHpRMs,29,3.4,rock,can't sleep,Jang Beom June
user_00331,6hEiEWEgAuFvEJduuSQLiw,15,3.3,indie,Ancestral Future Now,James Heather
user_00331,56IPhyZ2ByxWPksbqKpNxF,17,2.6,jazz,It Might as Well Be Spring,Caity Gyorgy
user_00331,6tSjLKma2kitI4azWbOK4W,25,3.3,latin,Hombres de Accion Seran Hoy,Cristian Castro
user_00331,3MscXZgiGlgBGWufS6oofi,22,2.9,hiphop,Latin Grammys,Action Bronson
user_00331,6ngJehVMhg3qftkSR3QOuS,20,2.5,pop,Vampire By Rumor,TX2
user_00331,4abK0SeYweG3WH8AminHKg,10,1.8,hiphop,Datura,$uicideboy$
user_00331,0ipwuzlnWA51sRVgTUk853,28,2.6,classical,"Officium breve in memoriam Andreae SzervaÌ_x0081_nszky, Op. 28: XV. Arioso interrotto (di Endre SzervaÌ_x0081_nsky). Larghetto",Gyorgy Kurtag
user_00331,2r9CbjYgFhtAmcFv1cSquB,29,2.8,pop,Superstar (Taylor's Version),Taylor Swift
user_00331,0E0DRHf5PfMeor0ZCwB3oT,31,4.8,latin,EN CASITA,Bad Bunny
user_00331,4K09vJ27xCOreumtSuU6Ao,27,2.5,pop,Smokin Out The Window,Bruno Mars
user_00331,70b17YRx6arzomdY4oei2a,17,3.1,jazz,Un Caffe,Toti Cisneros
user_00331,71QuFppTDk7XL9q6yuJa8V,14,3.4,jazz,Spiritual Connection,Jon Batiste
user_00331,3l3iCfpZsxbxWJhYoiQNkD,22,3.2,indie,Love Is Complicated (The Angels Sing),Labrinth
user_00331,3fHwrZ7pLD4cykAj3n9Lc1,23,2.8,rnb,Shot My Baby,Daniel Caesar
user_00331,35TEdTsssQ3FJhs6F3ECjr,7,1.9,rock,"A Song for Richard and His Friends - Live at the John F. Kennedy Center for the Performing Arts, Washington D.C. 9/16/1971",Chicago
user_00331,40FUPlp2KJvdHY5ABnK100,13,3.2,hiphop,Yes Sir,Russ
user_00332,5v8WFJFQz3BTcjeOOppkIY,19,3.0,latin,Bebe Que Bien Te Ves,J Balvin
user_00332,5ZQSKzxwW86JEosVUWDoRm,15,3.0,rock,Skinny Little Missy,Nickelback
user_00332,0bZdTyIER1CKRpdHXa579G,16,2.9,pop,Work of Art,Benson Boone
user_00332,344COSuobbeRGcU4EJ0BLd,11,3.1,jazz,Interesting Acquaintance,Olepash
user_00332,7ACxUo21jtTHzy7ZEV56vU,34,4.1,rock,Mr. Crowley,Ozzy Osbourne
user_00332,6NnCWIWV740gP7DQ8kqdIE,36,4.3,kpop,Flip It,(G)I-DLE
user_00332,6W0lc9s9r0E2j4gBSn4dOz,25,3.1,rock,Raise The Red Flag,Marilyn Manson
user_00332,1W9V27FifuPo99HvgYc0jz,13,3.4,edm,MASK OFF,Bassjackers
user_00332,5iwUwADk4uQUvgMF6PlTRl,49,4.6,rnb,Belong To You (feat. Babyface Ray),Brent Faiyaz
user_00332,5EKMssWOgGWu7IafhuqNcV,24,3.1,edm,Safe,Dimitri Vangelis & Wyman
user_00332,7dn4l1TMNiBNa4CYWkBWqF,22,2.6,latin,Take Me Away - Radio Edit,Third Party
user_00332,1LSWDkZxVngIpfjvMs6Q56,25,2.9,rnb,RIIVERDANCE,Beyonce
user_00332,2cyGASCnnNWR2z2hbqvxSa,20,3.0,latin,Tus Vueltas,Milo j
user_00332,4uucGMqAscD6RgE7RC0Zm7,28,2.6,latin,AUCTION,Sasha Keable
user_00332,5ev47QYsBU46zhjnHC3Jmh,25,2.6,rock,Eres el Dios de Lo Imposible,Lilly Goodman
user_00332,74BnWB5zLHoW8yKXBwDr3N,10,1.4,edm,Written Maze,DROELOE
user_00332,3dYsM8x9MLPAN2T3xynwXW,29,3.4,classical,Raydar,JID
user_00332,64zcAZeIWHszCGKOSqAogH,27,2.9,latin,Copa Vacia,Shakira
user_00332,4iZ4pt7kvcaH6Yo8UoZ4s2,50,4.5,pop,Awkward,SZA
user_00332,5rFQJcsqwaVfm3qVwCIdpD,19,2.8,rnb,Has To Be,CapzLock
user_00332,3m5irvcA3IP1wn8twZnmee,27,3.0,jazz,See the Light,Lowell Hopper
user_00332,7FuWL86enpV3uXmFapXgOa,7,1.3,jazz,Felices Siestas,Senor Siesta
user_00333,6uVpG6300TODQGjOAtXJjh,16,2.5,kpop,Awkward Silence,Stray Kids
user_00333,4wTvw1dBiPXNiHTh0zzpcI,35,4.9,pop,detonate,Charli xcx
user_00333,2nG54Y4a3sH9YpfxMolOyi,14,3.2,indie,At The Risk Of Feeling Dumb,Twenty One Pilots
user_00333,0m3hslcOQomyJh8Mz7hdrX,16,3.2,rock,Every Time Around,Vansire
user_00333,1xeirnmUAe86uZTUOIjmgL,18,2.7,latin,23 til infinity,They Are Gutting a Body of Water
user_00333,4IvuPZogXbY7LODs7qzr0W,23,2.9,edm,ily (i love you baby) (ARTY Remix) [feat. Emilee],Surf Mesa
user_00333,21acb66djKRlDPJOXRBCkc,16,2.9,rnb,Strong Girl,NIKI
user_00333,7L15RIYFpoiHKJQNHsYhWM,28,2.8,rnb,Peng Black Girls Remix - A COLORS SHOW,ENNY
user_00333,7CvgfJoj4aw6thesUvfHtT,29,2.7,edm,Better Off Lonely,NURKO
user_00333,17uRUPppKaZku4J3t2gRkT,23,2.8,latin,Long Cool Woman (In a Black Dress),Ronnie Dunn
user_00333,2dono2Koz7DEvGwxUsmMLq,45,4.3,rock,Never Been More Sure,Royel Otis
user_00333,7AYChSnqapAIj0syWIUkz0,1,1.3,classical,Instantane,Dominique Charpentier
user_00333,31lopd32BkJBTSgYE16c5e,24,3.0,hiphop,California Breeze,Lil Baby
user_00333,3GMbK7PyZYe3HwIB8wSrg4,13,2.8,rock,Sweet Basil,Strawberry Launch
user_00333,3SMkzR47L5waNHZyHNAmnE,9,1.4,classical,FFVII REMAKE: Home Away from Home,Nobuo Uematsu
user_00333,3lLT1GM0h5bJXv0lToc4zw,13,3.5,rnb,Good Girls Ain't No Fun,Sleepy Hallow
user_00333,1l4zCrNhnZfPz5Rw412n1a,13,3.1,indie,Evangelina,Colter Wall
user_00333,6OGgPVxqijHJ5tQlZXkEfW,21,2.9,rnb,Sleep Well,d4vd
user_00333,6IaPM4faRWu24e6SNO6rQM,25,2.6,rnb,Buss It,Vigiland
user_00333,06jPOtcs4L8QpgJxixFiBT,20,2.9,edm,Stop Thinking (feat. Lights),Seven Lions
user_00333,2k5Fg0bjZshnSZhYoYdXhB,8,1.9,classical,Lil Boo Thang,Paul Russell
user_00333,4Xr4BnUzc6jBQJJGngZrur,25,3.1,edm,Fade to Black,Benny Benassi
user_00333,6eI8B3QW20P68MCYMb4Etd,34,4.8,pop,VERSIONS OF FOREVER,Matt Hansen
user_00333,0RE6QKlznWDuPzG5n0MOMS,16,3.1,latin,Helicoptero,Farruko
user_00333,0PvFJmanyNQMseIFrU708S,37,4.8,hiphop,For The Night (feat. Lil Baby & DaBaby),Pop Smoke
user_00333,0q8IUBbw0iedjCbzs7vT6U,20,2.9,rock,Save Me - Remastered 2011,Queen
user_00333,5yf7vN82UMKD5gs2Y1b7kT,21,2.7,indie,Fucking With My Head,Palaye Royale
user_00333,3PphHkiVdhRaO1EWH6ZWqZ,18,3.3,indie,A Couple Things,Kate Bollinger
user_00333,3s31zhHgCzJKhXGXPiTs4F,29,3.4,kpop,Pierrot,LE SSERAFIM
user_00333,23xq9xkXMsP3VSSFi3COG6,1,1.7,classical,Nyctophilia,Franco Robert
user_00333,0K1jAnEXaT5BPK6Q6z7WQT,15,2.5,kpop,Deja Vu (Sped Up Ver.),TOMORROW X TOGETHER
user_00333,3G2GGr45h1eceLGyUAoBNc,21,2.8,edm,Hands Up,Deorro
user_00333,63moAzI1vHyDIhYmpF3FIy,23,3.1,kpop,Oort Cloud,Younha
user_00333,38AlOUeMwpmMaGjNEaXoCs,19,3.1,latin,Coritos Con Flow,Travy Joe
user_00333,6rCuplMDiFQVSca77OQocz,26,3.0,rnb,Tiptoeing,Hope Tala
user_00333,2OmElPC8H23YsekF58fSbm,20,3.4,hiphop,Sleep With The Roaches,Young Dolph
user_00333,1kSWi8ycKlP4WSkuXOl9Rv,13,3.3,jazz,pool swash.,yeyts.
user_00333,43b2x59H2iviWEGMZzxSlp,23,3.4,kpop,Will the Lord Remember Me,The Red Clay Strays
user_00333,754CeuSFoRk2tKi7Zs1pPe,27,3.3,hiphop,I Think...,Bladee
user_00333,2LyzcSzrbvaxc6UXc2BrXR,28,2.7,edm,Adrift,Ian Wong
user_00333,73OTmqCIE7YJCsFBGlgEkZ,24,3.1,latin,The Scent Of Love,Lemongrass
user_00333,2BAlBVu2OLWEfFsd4Irqwt,30,2.5,kpop,Hop in (Feat. DPR LIVE),MINO
user_00333,1QdZX5Ozgc8F8720Sv2VuG,21,3.5,jazz,Kawaguchi,Khutko
user_00333,6w7OpHp3Y3ByHzmfQXYCRN,12,3.1,pop,Heart Like A Truck,Lainey Wilson
user_00333,6KeIkgoC8SUeJ4VPw5Lkx8,20,3.3,rnb,Diamonds + And Pearls,DPR LIVE
user_00333,71AQupaqSE0HrbntZq7SWY,18,2.7,edm,Dollar Dream [Lucas Estrada Edit],Lucas Estrada
user_00333,4UGqAW9i7NtE5mW9xzm6yk,10,1.5,latin,DIME QUIEN???,Rauw Alejandro
user_00333,6ZelF5APDN5r6XnFqcnvWR,20,3.3,hiphop,Sure Thing - Sped Up,Miguel
user_00333,7LWAu5BHXoHAdjcIihtQ7Y,4,1.1,edm,Crow Killer Blues,Rob Zombie
user_00333,5wsEd8AuaVFtqJKfSaA8IB,30,3.3,hiphop,From Nothing,Key Glock
user_00333,5fvPYln4Ke77apnrjbbvOo,29,3.0,pop,GODSPEED,Camila Cabello
user_00333,48yO0iP6YWtMCLcShwzkwz,24,3.5,rock,We Happy Don't Worry,American Authors
user_00333,2svOhUXIy2932LBNEFdNcq,14,3.0,rock,Hold Me Like a Grudge,Fall Out Boy
user_00333,0Ps4UneYQVkuPb9zXkqFVI,26,2.7,latin,Buenos Dias,Wisin
user_00333,5ynDRNBqzffgtqSSxuIovs,22,2.9,latin,OHH BABY,Trueno
user_00333,5RlibNUdsaN2oPX9MWl52K,30,3.5,latin,OJALA,Maria Becerra
user_00333,3NVsaXCV8RR8VGZzZlXuVX,30,3.5,kpop,To Life,Jay Park
user_00333,49IAsC4kAPp7i9KWqLqtbk,15,2.9,edm,Where Are You Now,Lost Frequencies
user_00333,6Rz80wUWSUbGGVHvkH7NpU,10,1.5,latin,Rara Vez,Milo j
user_00333,6eyaiauoVhwiUuZjTcayXv,25,3.4,rock,Love From The Other Side,Fall Out Boy
user_00333,3ria9Axw5mheRAOoP9bnof,18,2.9,rnb,Circles (feat. Purr),Brent Faiyaz
user_00333,0WT1ILuFrh8reQUmPwmhMo,17,2.7,rock,Break Mine,Brothers Osborne
user_00333,5SpFYYh8k9OzViu7XCWIkt,12,3.4,kpop,I Wanna Be With You,Gummy
user_00333,6XubRj327VPMQCUgJJpCub,16,3.2,edm,Rave Love,W&W
user_00333,0TaouwmpWakN1nTULu0aAK,19,2.6,latin,GATITAS SANDUNGUERAS VOL.1,Alvaro Diaz
user_00333,5vd9YdREntYfkgBg1lHw8v,28,2.6,latin,BOMBON,Daddy Yankee
user_00333,0y5Ex8oQ8zCH5TQxHUy1Eo,32,4.8,pop,better be tough,Ella Langley
user_00333,7j1nLzQTf1ZmvvX3uulUf8,4,1.9,edm,The Way To Infinity,Au5
user_00333,3SEd5VvnsD6G3Km1yMuj3M,2,1.9,classical,"Mass in B Minor, BWV 232: III. Symbolum Nicenum, Credo: No. 9, Et expecto resurrectionem mortuorum (Chorus)",Johann Sebastian Bach
user_00333,0HXnUYLIIzaeO2ACjuw43s,25,3.0,latin,Morir de Amor,Kenia OS
user_00333,1ZUCZo5YNf1VEfvrr4vTk4,30,3.1,pop,My Arms,LEDGER
user_00333,3qARvWd9UqrzS8ZBNliMwu,29,2.6,indie,Coping on Unemployment,Del Water Gap
user_00333,2Vgo0mLTvZj6jWFv4Nqgo7,10,1.7,rock,Nope,Michael Abels
user_00333,5BCzsnN4U4OvOegjErHTUF,11,2.7,hiphop,Merch Madness,Lil Baby
user_00333,2bxQoEPkVPlCNTUACMnEbh,14,3.0,kpop,Good Day (Special Daileee),Weeekly
user_00333,5Jue6vup8nHUgXFUGMk478,16,3.1,hiphop,MOMMA TALK,"Tyler, The Creator"
user_00333,6JZj85Iz5sc4cGKvOefO7G,27,3.1,indie,Moves,Suki Waterhouse
user_00333,7g0Zfd5J6Hzx9M2fRUMuba,23,2.8,rock,Pink Electric Shoes,Parov Stelar
user_00333,5EilUTEDk4Z2h3uANZPTO5,16,2.6,hiphop,Thug Life,Shordie Shordie
user_00333,3FjjoOFHM9kB2apdSiPa9o,24,2.8,rock,Hollywood High 16,poptropicaslutz!
user_00333,6TorufIR9E06RXo3VhZaae,26,3.4,indie,Figure You Out,Djo
user_00333,1eGYvOvJfwKg7ua90ynBei,17,3.0,edm,Alone Again (feat. PollyAnna),Yves V
user_00333,71wFwRo8xGc4lrcyKwsvba,47,4.5,latin,Hablamos Manana,Bad Bunny
user_00333,0sLNAFfzJI0FOBRfAFNBUb,11,2.8,latin,Mine Are Too,Louie TheSinger
user_00333,4wozhA7ftHx3QQPBKCCL9d,24,3.0,rock,Won't Back Down,Disturbed
user_00333,63BZR6Dtvag8JSLYO0kiok,23,2.6,rock,I'm Just a Kid,Simple Plan
user_00333,7wyz8PA0B7oBWvR2P5qTWt,10,1.9,hiphop,booman,Baby Keem
user_00334,51wZRATIHtYIfb0tMpp3e2,20,3.2,hiphop,3333,Chance the Rapper
user_00334,3bMpKJTE2G8RaugMYd457A,11,2.5,latin,Transparente,Un Corazon
user_00334,4idD3jyUByiVl48zlT5PrH,28,2.9,edm,West Coast (feat. Quinn XCII),DVBBS
user_00334,3oJZHURvtmLvYa0eSI2rtY,12,3.1,ipop,Tiba-Tiba Cinta Datang,Maudy Ayunda
user_00334,3MPjAnpNeBB5kmOQRc4mJw,14,3.2,kpop,perfect blues,hannah bahng
user_00334,6BTYi4q1Vpmr4BMcY8KUdC,17,2.9,hiphop,bloody valentine - Acoustic,mgk
user_00334,1r3qUIDhMvoTct7cxPnbdN,21,2.9,hiphop,Maui Wowie,Kid Cudi
user_00334,0FOa9XhfjDffuC270lfFOG,15,2.8,rock,Just As You Are,Ryan Stevenson
user_00334,0BgXELGz4FWIXKnRWxhitW,14,3.4,rnb,blue salvia,PRYVT
user_00334,5ojwRPeDjzq9haNkwoz8Jx,26,2.7,latin,September 8th (feat. K3vlar Deon & Curren$y),That Mexican OT
user_00334,7iUtQNMRB8ZkKC4AmEuCJC,40,4.5,latin,DINERO y FAMA (feat. Omar Montes),Myke Towers
user_00334,2FWeNvUo79OeiHWoR1bUsO,17,2.9,rnb,Don't Rate Me (feat. Quavo),YoungBoy Never Broke Again
user_00334,7xAnK3cE81erl8ZTxJbYWq,28,3.4,rock,Gratitude (feat. Cheyenne Mitchell),I AM THEY
user_00334,1btvwn9o5vsOkeIf8qJ4cP,12,3.3,latin,CSIpher (audio latino),Duki
user_00334,5ncjUUHk43IjYXZCsQxcBw,45,4.7,rock,Can't Have Mine (Find You A Girl),Dylan Scott
user_00334,505HhtdgN8lynQcJQCcIiD,13,3.4,pop,This Is How It Went,beabadoobee
user_00334,2aE1ktF8qkOnIjiMblu4ff,16,3.0,classical,Last Resort (Reloaded),Papa Roach
user_00334,3AqqDd9zm7ZG8AFaveWYIm,19,3.4,jazz,O Come All Ye Faithful,Michael Stylez & Co
user_00334,6CLFYe1yKG6DlEqE6dTjt9,24,2.5,kpop,UNFORGIVEN - Japanese ver.,LE SSERAFIM
user_00334,51AGU6apDBbI0fCfzsPbkh,27,2.8,rock,Same Graves,The Ghost Club
user_00334,3JG1pGENyNtrVyPd1VPhN4,19,2.6,edm,I Got A Feeling - James Hype Remix,Felix Jaehn
user_00334,0unpKmXTymzZH1IHpXZXTt,15,3.1,hiphop,pushin P (feat. Young Thug),Gunna
user_00334,56v8WEnGzLByGsDAXDiv4d,36,5.0,kpop,Attention (250 Remix) (Instrumental),NewJeans
user_00334,3YeImruYgPnQtn4QgHqi04,21,3.4,latin,Sin Ti,Anuel AA
user_00334,73RbfOTJIjHzi2pcVHjeHM,50,4.9,rnb,Persuasive,Doechii
user_00334,3LUi9n9mMOR1eK3kle7oCe,13,3.2,kpop,Jesus And Wranglers,Riley Green
user_00334,4blPH3Uy89WnOnYlIv7Ev4,30,3.1,indie,Rat,Penelope Scott
user_00334,4aQ8mFkZU6dmHaZOOKdscc,15,3.2,rock,Ripple - 2020 Remaster,Grateful Dead
user_00334,090hDgrCGBBnex7ojpX9Fi,22,2.9,latin,No Te Deseo el Mal,Eladio Carrion
user_00334,076GBcif3AM1IHfBJs545o,30,2.9,latin,Media Hora,Yan Block
user_00334,35k8QihhSU5Z7Rqz7FD2nv,30,3.2,indie,Beg For The Torture,Destroy Boys
user_00334,7rkUCu2iSuNwoyMIDRQA0T,22,3.3,jazz,I'm Not Here to Make Friends,Nenei
user_00334,7naBBL2GA6tU3nBgzPLovw,15,3.1,hiphop,Love For The Streets,Young Dolph
user_00334,6cS9PmLky2NhLOhpIsUlow,28,3.2,hiphop,Marsh,Eminem
user_00334,39HPFApJ22Jo7Wwf1VfVjN,17,3.0,latin,The Triumph of King Freak (A Crypt of Preservation and Superstition),Rob Zombie
user_00334,0qZTAhP1sfuLi61fG6at69,21,2.8,indie,Oh Downhill,Hazlett
user_00334,4LLNd36WeJKv8pzjGeoMXZ,27,3.5,rnb,"Settle Down (with Cory Henry, Ravyn Lenae)",Smino
user_00334,1yUO5lVnOstziQEz7byXBx,20,3.5,rnb,close with desires (right person wrong timing) - Sped Up,teo glacier
user_00334,1x6MXwyxf4R0V0Cdy4MnYl,24,3.3,rnb,Young Love,Cleo Sol
user_00335,5pM0jZXU3EQPMCWHJayzbx,24,2.6,latin,Swerve (feat. FEVER 333 & Sueco),Papa Roach
user_00335,33lOblfXc6se38LlrJDH3P,15,3.1,edm,Lonely (Planet Earth),Dillon Francis
user_00335,7eOkHIcaoUhngxxypM5Ajr,20,3.5,pop,Fight Fire With Gasoline,Self Deception
user_00335,1AUyzuh7CIr1yDYPTOgQQL,22,2.9,pop,Glued,Melanie Martinez
user_00335,4e0rPAo11JoOgxWZHrLTcT,15,2.5,jazz,Coltrane,Hailey Tuck
user_00335,0RPnOO1rx88fDT3YzhcTio,11,3.2,rock,Weight,redveil
user_00335,4XIpKXTvQ3Wa94C2zsYfV1,30,2.6,latin,Girasoles,Luis Fonsi
user_00335,6O7fPYTsb2mY0PiFt2ymDB,18,2.6,hiphop,Shake The Room (feat. Quavo),Pop Smoke
user_00335,4YnmQG1fnJR9LnTZtix70T,45,4.4,latin,Demonia Como Lucy (Remix),J Abdiel
user_00335,2pUQX4d3Cjh3umGkVz0XyI,14,3.3,pop,Better With You,Parmalee
user_00335,63dsEiCSDhptLAaTR7dVV7,16,3.1,pop,what a shame,Lizzy McAlpine
user_00335,1qjb7lJPQ4oxQ3kSeZYXlt,27,3.2,latin,UNA BALA,Milo j
user_00335,7G6NU3cp3ufNMEFCI2l90X,26,3.3,indie,Midnight Riot,Whale and the Wolf
user_00335,3CsJjIyl2Y6jz08DUuMMz8,22,3.3,indie,One Sign,Manse
user_00335,4LKYOetuIF5c9XjeLBL9av,42,4.2,indie,HOT TO GO!,Chappell Roan
user_00335,1iJL69P6zSF5lGf961kC18,27,3.4,indie,As Sick As The Secrets Within,Marilyn Manson
user_00335,6CThut6kPrjot0pTJOTEer,39,4.5,pop,A ROCK,HARDY
user_00335,31gWGv93OBNLPdvu5eLYr6,7,1.6,classical,Do Nothing Till You Hear From Me,Duke Ellington
user_00335,5m5te1JAMYvJmEa5XnGTWi,17,3.4,kpop,What if,j-hope
user_00335,2SiAcexM2p1yX6joESbehd,18,2.9,rnb,Gone - Live,ROSE
user_00335,3hHxcz8pGLihxsoAGlBo3v,27,2.9,indie,two reverse,Adrianne Lenker
user_00335,0NJAqnvbF6vzripOB7PclP,38,4.3,hiphop,Babaero,gins&melodies
user_00335,7Bg1pphdvxWtvYqGGdqSOk,28,3.5,hiphop,Dear Alcohol,Dax
user_00335,0cVyQfDyRnMJ0V3rjjdlU3,43,4.5,indie,Slippin' (feat. Meghan Trainor),Paul Russell
user_00335,1GWoi9bX3xFSrbZutph4En,19,3.0,jazz,Billions,Caroline Polachek
user_00335,1kSqMJ7pBsknfN5vhQshD0,10,1.5,hiphop,Thumbing,Key Glock
user_00335,0eAuGrXyGFYwur9ARUe7LJ,27,3.1,rnb,Cositas de la USA,Maluma
user_00335,5CBO4dDJIJlYpicO7HNyFI,15,2.6,classical,No Goodbye,Hania Rani
user_00335,0duYOyKFVmUrJpDhmKaIyW,12,3.1,classical,Melancolia - WALTHER & OliO Extended Remix,Jacob Gurevitsch
user_00335,2od6VwQ93pD6vfYss3oync,26,3.4,indie,Caney,Rawayana
user_00335,091ZfaDjZTq5A25dM6hXMW,19,3.2,edm,The Endless Grace,Rikard From
user_00335,411nmd0QMzty1UjCWSo3rc,18,2.7,latin,Kaprichosa,Danna Paola
user_00335,7e1VoRlNumuEkXlITMHKLE,10,1.1,rnb,Savage Funk,Anitta
